"","Var1","Var2","theta[feasible_index]","KLD.results$KLD$Men_KLD","KLD.results$KLD$Women_KLD","KLD.results$KLD$Pop_KLD","KLD.results$pop_variance"
"721",0.21,0.79,0.362068965517241,0.000703044132424008,0.000452584421044119,0.00115562855346813,0.964937890739602
"722",0.22,0.79,0.379310344827586,0.00637693690976175,0.000186881178294449,0.0065638180880562,0.983333181360033
"723",0.23,0.79,0.396551724137931,0.0100474930983218,0.00392930451618022,0.013976797614502,0.939664283898502
"724",0.24,0.79,0.413793103448276,0.0115294113907584,0.000858029826989284,0.0123874412177476,0.983439579520614
"725",0.25,0.79,0.431034482758621,0.00355981409263859,0.000899839802184376,0.00445965389482297,0.960624717912334
"726",0.01,0.8,0.0166666666666667,0.00369290006526261,0.0102248518339445,0.0139177518992071,1.01116035544404
"727",0.02,0.8,0.0333333333333333,0.000386304538074354,-0.000190118495614069,0.000196186042460285,0.997838132952287
"728",0.03,0.8,0.05,0.00275510021963443,0.00823616936309104,0.0109912695827255,1.00169621057033
"729",0.04,0.8,0.0666666666666667,0.00734700508700643,0.0120104433883357,0.0193574484753421,1.00698225034677
"730",0.05,0.8,0.0833333333333333,0.000847291924585285,0.0105587768290343,0.0114060687536196,1.05772368902752
"731",0.06,0.8,0.1,0.00357935742121672,0.0012065313156071,0.00478588873682382,0.98926001769791
"732",0.07,0.8,0.116666666666667,0.00538483794197636,0.000416038247298563,0.00580087618927492,1.03922927574458
"733",0.08,0.8,0.133333333333333,0.00111265238701534,0.000199269761891898,0.00131192214890723,0.975805927752518
"734",0.09,0.8,0.15,0.00234123871393986,-0.000164749396293656,0.0021764893176462,1.00393536955592
"735",0.1,0.8,0.166666666666667,0.00219840623081417,3.10065383239181e-05,0.00222941276913809,0.997795422686626
"736",0.11,0.8,0.183333333333333,0.00295994460436079,0.00426037201971441,0.0072203166240752,1.04184135419245
"737",0.12,0.8,0.2,-0.000651380054829844,0.000916617105643695,0.000265237050813851,0.981666697550568
"738",0.13,0.8,0.216666666666667,0.000178550188358713,0.000793270286585372,0.000971820474944085,0.966472106648616
"739",0.14,0.8,0.233333333333333,0.000356584827027776,0.00258364493508655,0.00294022976211432,1.01581129284568
"740",0.15,0.8,0.25,0.0029937371809379,0.00510474242108626,0.00809847960202415,1.03469045409214
"741",0.16,0.8,0.266666666666667,0.000861930930687997,0.00896955882315754,0.00983148975384554,0.995331835942567
"742",0.17,0.8,0.283333333333333,-6.90343702025194e-06,-0.00099397969999986,-0.00100088313702011,0.958490913449843
"743",0.18,0.8,0.3,0.00142709884241819,-0.000105514249577888,0.0013215845928403,1.00444734074623
"744",0.19,0.8,0.316666666666667,0.00871307567413534,0.00114108932069939,0.00985416499483473,1.01755305609836
"745",0.2,0.8,0.333333333333333,0.0175160669645848,0.00114345063679469,0.0186595176013794,1.03106654863859
"746",0.21,0.8,0.35,0.000607689869750844,0.0136681138237293,0.0142758036934801,1.04758268049727
"747",0.22,0.8,0.366666666666667,0.00055017822678093,0.00351039984033681,0.00406057806711774,0.986854660678028
"748",0.23,0.8,0.383333333333333,-0.000283309096597394,0.000496545890024654,0.00021323679342726,0.993432622136673
"749",0.24,0.8,0.4,0.000493408500061392,0.00115109766776062,0.00164450616782202,0.962632082784656
"750",0.25,0.8,0.416666666666667,0.00430091115855928,0.0121384098071322,0.0164393209656915,1.03493057343234
"751",0.01,0.81,0.0161290322580645,0.00438563345135159,-0.000145643217408483,0.0042399902339431,1.02560773041973
"752",0.02,0.81,0.032258064516129,-0.00020988756691329,0.0003624614110112,0.00015257384409791,0.944607149201307
"753",0.03,0.81,0.0483870967741935,0.000833680746952348,0.00606067286637629,0.00689435361332864,0.964607848169319
"754",0.04,0.81,0.064516129032258,0.00231892387374733,0.00257453066413874,0.00489345453788608,1.04824623079823
"755",0.05,0.81,0.0806451612903226,0.00285252057223569,0.00619250391448146,0.00904502448671715,0.978004708082052
"756",0.06,0.81,0.0967741935483871,0.000279148718400867,0.00231136033304636,0.00259050905144723,1.02504220815381
"757",0.07,0.81,0.112903225806452,0.00452659530252824,0.0062826983369806,0.0108092936395088,0.975510481017145
"758",0.08,0.81,0.129032258064516,0.000177046073973316,0.00316270066007167,0.00333974673404498,1.02073919215603
"759",0.09,0.81,0.145161290322581,0.000512635323679773,0.00198129156174309,0.00249392688542286,1.03190115643311
"760",0.1,0.81,0.161290322580645,0.000721422415963774,0.00215176005074284,0.00287318246670662,0.946444849152389
"761",0.11,0.81,0.17741935483871,0.011208768546202,0.0101703748458287,0.0213791433920307,1.08868462480673
"762",0.12,0.81,0.193548387096774,0.00108170684123258,-0.000137023938244389,0.000944682902988194,0.998666827194968
"763",0.13,0.81,0.209677419354839,-0.000250662907386731,-8.05259911104773e-05,-0.000331188898497209,0.972550947333662
"764",0.14,0.81,0.225806451612903,0.00598142363991525,0.000266861592535332,0.00624828523245058,1.03983251505496
"765",0.15,0.81,0.241935483870968,3.02487329985472e-05,0.00566672758885702,0.00569697632185557,0.999625756468965
"766",0.16,0.81,0.258064516129032,0.000110915655417472,0.00457698530843719,0.00468790096385466,1.02847819274145
"767",0.17,0.81,0.274193548387097,0.00549559189581106,0.0145140650294012,0.0200096569252123,0.943613517887235
"768",0.18,0.81,0.290322580645161,0.0112384897188252,0.00187908513002597,0.0131175748488511,1.03416171118714
"769",0.19,0.81,0.306451612903226,0.00194869547645272,0.0118877255079925,0.0138364209844452,1.04301305159225
"770",0.2,0.81,0.32258064516129,0.00279368382351005,0.000570020064209259,0.00336370388771931,0.979479727091043
"771",0.21,0.81,0.338709677419355,0.000229117250551145,0.0095149439245182,0.00974406117506934,0.993144225452084
"772",0.22,0.81,0.354838709677419,0.000117626377145534,0.00346915886574871,0.00358678524289424,0.925377535942233
"773",0.23,0.81,0.370967741935484,0.0152111315786101,0.00372184010182773,0.0189329716804378,1.04816494522913
"774",0.24,0.81,0.387096774193548,0.00558629014566289,0.00789392760036945,0.0134802177460323,1.02277812537832
"775",0.25,0.81,0.403225806451613,0.0162619278178215,0.00107428711508277,0.0173362149329043,1.00502105830018
"776",0.01,0.82,0.015625,0.00930454781121124,0.00450914301296183,0.0138136908241731,1.07765812800402
"777",0.02,0.82,0.03125,0.000525190015973746,0.010390324706632,0.0109155147226058,1.05818879727372
"778",0.03,0.82,0.046875,0.004569034829887,0.00363633047130253,0.00820536530118953,1.05832925847607
"779",0.04,0.82,0.0625,0.011583267878105,-0.000189188457879458,0.0113940794202255,1.04595217411201
"780",0.05,0.82,0.078125,-0.000158702223198496,0.000981812901697782,0.000823110678499285,0.965603183917586
"781",0.06,0.82,0.09375,-0.000138640850798749,0.00214079880460213,0.00200215795380339,0.944314810916761
"782",0.07,0.82,0.109375,0.00884856633285023,-0.00047722187878232,0.00837134445406791,1.03906105664919
"783",0.08,0.82,0.125,0.00160462391734233,3.77169429683425e-05,0.00164234086031067,0.998284395730539
"784",0.09,0.82,0.140625,0.00333375956893665,0.000659385641505053,0.0039931452104417,1.03951168125447
"785",0.1,0.82,0.15625,0.00040231446491306,0.0044580569256631,0.00486037139057616,1.01503487452028
"786",0.11,0.82,0.171875,0.000490480123206203,0.0161052895872345,0.0165957697104407,1.03121284208884
"787",0.12,0.82,0.1875,6.87674860036323e-05,0.00637478879289487,0.00644355627889851,1.02242323726831
"788",0.13,0.82,0.203125,0.00615658086964553,0.00184462463316977,0.0080012055028153,1.03697554424918
"789",0.14,0.82,0.21875,0.00302502496068937,0.00239744950745131,0.00542247446814068,0.995522469963953
"790",0.15,0.82,0.234375,-0.000243270259213721,-0.000405960254911352,-0.000649230514125073,0.950187803707446
"791",0.16,0.82,0.25,0.00732153703352153,-4.32525498720727e-06,0.00731721177853432,1.03722897320423
"792",0.17,0.82,0.265625,0.00180646011745392,-0.00096946921376679,0.000836990903687134,0.974233486089788
"793",0.18,0.82,0.28125,0.00547337701511349,0.011278230112585,0.0167516071276985,1.05828975313194
"794",0.19,0.82,0.296875,2.20107758056676e-05,0.0155269434922187,0.0155489542680243,1.0381991795563
"795",0.2,0.82,0.3125,0.00191517587886787,0.00880364788598102,0.0107188237648489,1.03335320567703
"796",0.21,0.82,0.328125,0.00137445689466654,0.00607591591570771,0.00745037281037425,1.01255820757842
"797",0.22,0.82,0.34375,0.0127804773497342,0.00228014667680705,0.0150606240265412,1.0435065596831
"798",0.23,0.82,0.359375,0.016443759021277,0.000672370622526223,0.0171161296438033,1.05412525109443
"799",0.24,0.82,0.375,0.00518961108651995,0.00125078875195623,0.00644039983847618,1.01068846069174
"800",0.25,0.82,0.390625,0.000770840362748799,0.000353196571388691,0.00112403693413749,0.975049889118231
"801",0.01,0.83,0.0151515151515151,0.00720981516267307,0.00362096097838762,0.0108307761410607,1.00454575996744
"802",0.02,0.83,0.0303030303030303,0.00359271764252489,-0.000420049747163841,0.00317266789536105,1.02113453464634
"803",0.03,0.83,0.0454545454545454,0.00313826048800163,0.00488919580491359,0.00802745629291521,1.05016143427117
"804",0.04,0.83,0.0606060606060606,-0.000296978605461283,0.00164052940118031,0.00134355079571903,0.95930722217106
"805",0.05,0.83,0.0757575757575757,-0.000196441377076528,-0.000270385045025568,-0.000466826422102096,0.974885968459777
"806",0.06,0.83,0.0909090909090909,0.0367929076392348,0.000681997558814947,0.0374749051980497,1.11076729087779
"807",0.07,0.83,0.106060606060606,0.000979835562068312,0.00119048060616122,0.00217031616822953,0.942378547291476
"808",0.08,0.83,0.121212121212121,0.00630495990192293,0.00103442514650563,0.00733938504842856,1.03922668376867
"809",0.09,0.83,0.136363636363636,0.000244039677614256,0.000447795197660285,0.000691834875274542,0.967081757175611
"810",0.1,0.83,0.151515151515151,0.00501815928603088,0.00643948909922436,0.0114576483852552,1.06167989718573
"811",0.11,0.83,0.166666666666667,0.00015545343797091,0.00738036506389123,0.00753581850186214,0.95187275550775
"812",0.12,0.83,0.181818181818182,0.000588879814862868,0.000343333133948453,0.000932212948811321,0.97979269034051
"813",0.13,0.83,0.196969696969697,-0.000765557192733951,0.000153090352892909,-0.000612466839841041,0.965501233584562
"814",0.14,0.83,0.212121212121212,0.00888671649409802,-0.000387173767175092,0.00849954272692293,0.927955600685583
"815",0.15,0.83,0.227272727272727,0.00245620088114034,0.00766169153428362,0.010117892415424,1.03260239651224
"816",0.16,0.83,0.242424242424242,-5.99639680885058e-05,0.0188701132919692,0.0188101493238807,1.06026804102372
"817",0.17,0.83,0.257575757575758,0.00104803358618037,-0.000121474903379666,0.000926558682800706,0.935267152639821
"818",0.18,0.83,0.272727272727273,0.00117330579532313,0.00645356320435166,0.00762686899967479,0.961203409246109
"819",0.19,0.83,0.287878787878788,0.00876519464640015,0.00757405438929064,0.0163392490356908,1.06008967225405
"820",0.2,0.83,0.303030303030303,0.0217011363183475,0.00346032223990008,0.0251614585582476,1.05582616486144
"821",0.21,0.83,0.318181818181818,0.0182054020176753,0.00113246268953383,0.0193378647072092,1.0450930732845
"822",0.22,0.83,0.333333333333333,0.0126620922166266,0.000226389432088323,0.0128884816487149,0.918006902148507
"823",0.23,0.83,0.348484848484848,0.000566002241410622,0.0170634081444372,0.0176294103858478,1.04273864450566
"824",0.24,0.83,0.363636363636364,0.000209980697166541,0.000454484513009604,0.000664465210176145,0.958628846721808
"825",0.25,0.83,0.378787878787879,0.00740602902496147,-4.54104578032005e-06,0.00740148797918115,1.02258860661146
"826",0.01,0.84,0.0147058823529412,0.00205141548455369,0.00570448587304577,0.00775590135759946,1.04610077455733
"827",0.02,0.84,0.0294117647058823,0.000619632392446512,0.00507035107117589,0.0056899834636224,0.96096255243399
"828",0.03,0.84,0.0441176470588235,0.0025241795842282,0.00182997283790297,0.00435415242213117,0.988905453119277
"829",0.04,0.84,0.0588235294117647,0.000831097794333573,-0.000322430822163033,0.00050866697217054,0.978395972946463
"830",0.05,0.84,0.0735294117647059,-0.000876563633231959,-0.000508476337207954,-0.00138503997043991,0.965896897121597
"831",0.06,0.84,0.0882352941176471,-0.000517281072892862,0.000274023173831168,-0.000243257899061694,0.949512288091881
"832",0.07,0.84,0.102941176470588,-0.000230106156974603,0.00471190156245525,0.00448179540548065,1.020861437897
"833",0.08,0.84,0.117647058823529,0.00169754539009472,-9.81921737205042e-05,0.00159935321637421,0.998970512493754
"834",0.09,0.84,0.132352941176471,0.000977160747475413,0.00326428159918495,0.00424144234666036,1.02898907976881
"835",0.1,0.84,0.147058823529412,0.00309982365363596,0.0104854597956125,0.0135852834492484,1.07372140669196
"836",0.11,0.84,0.161764705882353,-5.41855486887168e-05,0.00302980008807138,0.00297561453938266,1.02308897398541
"837",0.12,0.84,0.176470588235294,1.73233804079644e-05,0.00556381552730868,0.00558113890771664,1.02863885897171
"838",0.13,0.84,0.191176470588235,3.21330033364293e-05,7.12268577706649e-06,3.92556891134958e-05,0.979995142127931
"839",0.14,0.84,0.205882352941176,0.0124242166371514,0.000261808740242259,0.0126860253773936,0.941671153058945
"840",0.15,0.84,0.220588235294118,-6.25136655580453e-05,0.00266354163180383,0.00260102796624579,0.955956533787464
"841",0.16,0.84,0.235294117647059,-0.000900898109496815,0.00975978508668159,0.00885888697718477,1.03521812377783
"842",0.17,0.84,0.25,0.00459281317583509,0.00194783121965183,0.00654064439548691,1.04291951217307
"843",0.18,0.84,0.264705882352941,0.00212452147907432,0.000785553916253546,0.00291007539532786,1.01376680194083
"844",0.19,0.84,0.279411764705882,0.00279421901756187,0.00240951090118314,0.00520372991874501,0.956813006287458
"845",0.2,0.84,0.294117647058823,0.000294133788913927,7.35279777072185e-05,0.000367661766621145,0.987342853903549
"846",0.21,0.84,0.308823529411765,0.00021029296704932,6.48710294214376e-06,0.000216780069991463,0.970501334732213
"847",0.22,0.84,0.323529411764706,0.000446751137738355,0.000690574865101959,0.00113732600284031,0.980494277075504
"848",0.23,0.84,0.338235294117647,-0.00036193770690924,0.00105046882887823,0.000688531121968994,0.951609641055394
"849",0.24,0.84,0.352941176470588,0.000276869860084434,0.000161697639729651,0.000438567499814085,0.954666229654385
"850",0.25,0.84,0.367647058823529,0.00125837309266562,0.00045127531714355,0.00170964840980917,0.963139880279338
"851",0.01,0.85,0.0142857142857143,-0.000148706319811145,0.00504354675461201,0.00489484043480086,1.02085522654986
"852",0.02,0.85,0.0285714285714286,0.000623408127902093,0.00730036129855007,0.00792376942645216,0.932443945505183
"853",0.03,0.85,0.0428571428571428,-8.3101393618792e-05,-8.06021259229729e-05,-0.000163703519541765,0.988827695111224
"854",0.04,0.85,0.0571428571428571,0.00318340192107256,0.000364322724382517,0.00354772464545508,0.965286973212988
"855",0.05,0.85,0.0714285714285714,0.0075743821804404,0.00256214296500932,0.0101365251454497,1.01000070886228
"856",0.06,0.85,0.0857142857142857,-0.000283077451632166,-3.96928339920938e-05,-0.000322770285624259,0.992108215409864
"857",0.07,0.85,0.1,0.000844317982159008,0.00732452174776162,0.00816883972992063,1.04971731399779
"858",0.08,0.85,0.114285714285714,0.00434845716472242,0.00457084811472128,0.0089193052794437,1.054195876242
"859",0.09,0.85,0.128571428571429,0.00525510129635759,0.00511129680700473,0.0103663981033623,1.04507181879133
"860",0.1,0.85,0.142857142857143,0.00727547408513369,0.00217479425335427,0.00945026833848797,1.0506585178878
"861",0.11,0.85,0.157142857142857,0.0136460135870149,0.00459113589071137,0.0182371494777262,1.07763648785273
"862",0.12,0.85,0.171428571428571,0.00257403273843351,-3.17561320149802e-05,0.00254227660641853,0.997396251993211
"863",0.13,0.85,0.185714285714286,0.00470421819015597,0.00161435634462827,0.00631857453478424,0.993778314397526
"864",0.14,0.85,0.2,0.000121867865375236,0.00866571868435478,0.00878758654973002,1.04417844054999
"865",0.15,0.85,0.214285714285714,0.00168250196304133,-1.44417345713604e-08,0.00168248752130676,0.989673088462173
"866",0.16,0.85,0.228571428571429,-0.000173866963505136,-8.95488324048956e-05,-0.000263415795910031,1.00132813272135
"867",0.17,0.85,0.242857142857143,0.00490403346399204,0.00605112062423037,0.0109551540882224,1.03572740476925
"868",0.18,0.85,0.257142857142857,0.00455260964322134,0.00365560825219912,0.00820821789542046,1.05306623765341
"869",0.19,0.85,0.271428571428571,0.00205906594122233,9.52724711197768e-05,0.00215433841234211,0.984673929208298
"870",0.2,0.85,0.285714285714286,0.000162872490797204,6.15778361571039e-05,0.000224450326954308,0.953300510322699
"871",0.21,0.85,0.3,0.000612994380814716,0.000182047993774463,0.000795042374589179,0.984893086491906
"872",0.22,0.85,0.314285714285714,0.000147486404252306,0.000135013023696873,0.000282499427949179,0.964758426222666
"873",0.23,0.85,0.328571428571429,0.000707359816256897,0.0019653775266353,0.00267273734289219,1.0004572473455
"874",0.24,0.85,0.342857142857143,-0.000215060901263901,0.00266129760166061,0.00244623670039671,0.976894166396782
"875",0.25,0.85,0.357142857142857,-9.05599140618549e-05,0.00780877645383113,0.00771821653976928,0.909938630009767
"876",0.01,0.86,0.0138888888888889,0.00401838417488084,0.00105544050549108,0.00507382468037192,0.94262211886965
"877",0.02,0.86,0.0277777777777778,0.000753508957644407,0.000636766040769346,0.00139027499841375,1.01801618435007
"878",0.03,0.86,0.0416666666666667,-6.01190222266947e-05,0.000310832524221645,0.00025071350199495,1.00421354930693
"879",0.04,0.86,0.0555555555555555,-0.0008979820245193,-0.000179691219160183,-0.00107767324367948,0.976257741147557
"880",0.05,0.86,0.0694444444444444,-0.000283449976629619,0.00700010410856368,0.00671665413193406,1.00469431358183
"881",0.06,0.86,0.0833333333333333,0.00888629877052263,0.0017533488700731,0.0106396476405957,1.06007079311627
"882",0.07,0.86,0.0972222222222222,0.000974463515495005,0.00158055609374767,0.00255501960924267,0.975093409482769
"883",0.08,0.86,0.111111111111111,-0.000706362860435758,0.0217618073023025,0.0210554444418668,0.918256107070678
"884",0.09,0.86,0.125,0.0120115794737013,0.00842040974874408,0.0204319892224453,1.10307343677751
"885",0.1,0.86,0.138888888888889,0.00257861045696021,-4.50374352245145e-05,0.0025335730217357,0.958591138845698
"886",0.11,0.86,0.152777777777778,6.81030335708044e-05,-0.000206487107469615,-0.000138384073898811,0.983412640392122
"887",0.12,0.86,0.166666666666667,0.011834533664131,0.0134216803353805,0.0252562139995115,1.09135729870461
"888",0.13,0.86,0.180555555555556,0.000372245488656478,0.00111690021641699,0.00148914570507347,1.01228089297488
"889",0.14,0.86,0.194444444444444,0.0133019484212999,0.012361941864885,0.0256638902861849,0.982168862352229
"890",0.15,0.86,0.208333333333333,-1.14572703593383e-05,0.0039007155295039,0.00388925825914456,1.01922008265808
"891",0.16,0.86,0.222222222222222,0.000540135815542915,0.000389621548094677,0.000929757363637591,0.967642678479955
"892",0.17,0.86,0.236111111111111,0.00947330822399725,0.00142599181572125,0.0108993000397185,1.01004405925421
"893",0.18,0.86,0.25,0.0254853226992588,-1.24173160788094e-05,0.02547290538318,1.04975406313868
"894",0.19,0.86,0.263888888888889,0.0164301481272091,-0.000316542476299783,0.0161136056509093,1.03947542972349
"895",0.2,0.86,0.277777777777778,-0.00011332000661875,-0.000497346546653183,-0.000610666553271933,0.961177563186374
"896",0.21,0.86,0.291666666666667,0.0101728118939808,0.0018465337800077,0.0120193456739885,0.997417125651147
"897",0.22,0.86,0.305555555555555,0.0147005659257819,0.008275697656284,0.0229762635820659,1.06175281114834
"898",0.23,0.86,0.319444444444444,0.00319179244296642,0.00277325286554388,0.0059650453085103,1.00291509718732
"899",0.24,0.86,0.333333333333333,0.000101851683156617,0.0162131422651658,0.0163149939483224,1.03397991851909
"900",0.25,0.86,0.347222222222222,0.00467806220112464,0.000157398862416266,0.00483546106354091,0.994192017334972
"901",0.01,0.87,0.0135135135135135,-0.000535740108940387,0.00372112587045107,0.00318538576151068,1.01921688437863
"902",0.02,0.87,0.027027027027027,0.00101216887374074,0.00153039366709853,0.00254256254083927,1.01927265272165
"903",0.03,0.87,0.0405405405405405,0.00298237288369116,0.000228334619186417,0.00321070750287757,0.939927404266733
"904",0.04,0.87,0.0540540540540541,0.000541403309053132,0.00855170637234457,0.00909310968139771,1.0553954751551
"905",0.05,0.87,0.0675675675675676,0.00343302806683107,0.00185400410007432,0.00528703216690539,1.03400258772556
"906",0.06,0.87,0.0810810810810811,0.00552545790042405,0.0105717859249146,0.0160972438253386,1.08251371719326
"907",0.07,0.87,0.0945945945945946,0.00087932723839373,-0.000738524254085853,0.000140802984307877,0.993745626662021
"908",0.08,0.87,0.108108108108108,0.000839864296336515,-0.000134814252804572,0.000705050043531943,0.965520195458446
"909",0.09,0.87,0.121621621621622,0.00269234494893183,0.00147410027968319,0.00416644522861502,0.97742330159323
"910",0.1,0.87,0.135135135135135,-0.000654679306621284,0.00294584129914833,0.00229116199252705,1.00700597660802
"911",0.11,0.87,0.148648648648649,0.000686791913520729,0.00201357686082731,0.00270036877434804,0.992316156783845
"912",0.12,0.87,0.162162162162162,-0.000703200202096418,0.00984214521324564,0.00913894501114922,0.93054996006628
"913",0.13,0.87,0.175675675675676,0.0140479354433499,0.0143938209860802,0.0284417564294301,1.12165543931674
"914",0.14,0.87,0.189189189189189,0.00262844682045488,0.00217440314004477,0.00480284996049964,1.03898413282959
"915",0.15,0.87,0.202702702702703,0.000163439244864922,5.8583700825252e-05,0.000222022945690174,0.993167383736514
"916",0.16,0.87,0.216216216216216,0.000751914017776155,0.000381190291454733,0.00113310430923089,0.962060178038317
"917",0.17,0.87,0.22972972972973,0.0152144932943387,0.0110516112263975,0.0262661045207362,1.10264503274865
"918",0.18,0.87,0.243243243243243,0.0034551517700739,-0.000250244104085486,0.00320490766598841,1.00174178653875
"919",0.19,0.87,0.256756756756757,0.00117995934765819,0.00123943596330493,0.00241939531096312,0.982267927676967
"920",0.2,0.87,0.27027027027027,0.00325480561963847,0.00338620777767911,0.00664101339731758,1.02546873905249
"921",0.21,0.87,0.283783783783784,0.00570971135744773,0.00686408464342413,0.0125737960008719,1.05880362330005
"922",0.22,0.87,0.297297297297297,0.0104537764360221,-0.000135323123236639,0.0103184533127855,0.926490080901201
"923",0.23,0.87,0.310810810810811,0.000288542726470052,0.0143875513991767,0.0146760941256468,0.884299399434931
"924",0.24,0.87,0.324324324324324,-0.000181892435390725,0.00928236592098417,0.00910047348559345,1.01506800445748
"925",0.25,0.87,0.337837837837838,0.000902634673652391,0.00222194537736563,0.00312458005101802,0.982518327457949
"926",0.01,0.88,0.0131578947368421,-0.000219830172613182,0.00611028667349557,0.00589045650088239,0.940560905923274
"927",0.02,0.88,0.0263157894736842,0.000632629540597847,0.000733821009435259,0.00136645055003311,0.965414944456532
"928",0.03,0.88,0.0394736842105263,0.00605095816921699,0.0207878944338985,0.0268388526031155,1.11114850168507
"929",0.04,0.88,0.0526315789473684,-0.00104289507705243,-0.000166708004578114,-0.00120960308163054,0.978742519821299
"930",0.05,0.88,0.0657894736842105,0.000941523872901177,-0.000541962795294519,0.000399561077606658,0.99603359122176
"931",0.06,0.88,0.0789473684210526,-0.000217890334088547,0.00188294500819048,0.00166505467410193,1.00334244038228
"932",0.07,0.88,0.0921052631578947,0.00287114256762686,0.000580861564886438,0.0034520041325133,0.969286716932398
"933",0.08,0.88,0.105263157894737,0.00770890486377514,0.000101841675168415,0.00781074653894356,1.03122326617063
"934",0.09,0.88,0.118421052631579,0.000444568759788522,0.00598953364182215,0.00643410240161068,1.0377080218319
"935",0.1,0.88,0.131578947368421,0.001484322522968,0.000337455918239836,0.00182177844120784,1.01083827387936
"936",0.11,0.88,0.144736842105263,0.00114449071402396,0.00201212257256989,0.00315661328659385,1.02057715895688
"937",0.12,0.88,0.157894736842105,-0.000129324226667429,0.00117968693461312,0.00105036270794569,1.00625096191848
"938",0.13,0.88,0.171052631578947,0.00280319564662445,0.000239468161808785,0.00304266380843323,0.988291930626748
"939",0.14,0.88,0.184210526315789,-0.000361443420620037,0.00720889372757454,0.0068474503069545,1.02298827218238
"940",0.15,0.88,0.197368421052632,0.00411315070971252,0.00430622664573715,0.00841937735544967,0.885024661216362
"941",0.16,0.88,0.210526315789474,0.00446700412722248,-0.000140540445555493,0.00432646368166699,0.949351432364648
"942",0.17,0.88,0.223684210526316,0.00384848282240322,0.00104374351815002,0.00489222634055324,1.03003817657811
"943",0.18,0.88,0.236842105263158,0.0066113028893329,0.000105446224517454,0.00671674911385035,1.00291430635956
"944",0.19,0.88,0.25,-7.26576583753903e-05,-4.27178068128026e-05,-0.000115375465188193,0.990653410481504
"945",0.2,0.88,0.263157894736842,0.00747920762689384,0.000339219563587179,0.00781842719048102,1.0075263172082
"946",0.21,0.88,0.276315789473684,0.00457515844258022,0.00277817788224666,0.00735333632482688,1.02112377752497
"947",0.22,0.88,0.289473684210526,0.00272772575180458,-0.000142975823667484,0.0025847499281371,0.993934918515966
"948",0.23,0.88,0.302631578947368,0.00017342440991639,0.00857893150832445,0.00875235591824084,0.936313284724888
"949",0.24,0.88,0.315789473684211,6.17418372971858e-05,0.000461776075946008,0.000523517913243194,0.966032016896922
"950",0.25,0.88,0.328947368421053,-9.30450371952233e-05,-0.000486380788143135,-0.000579425825338358,0.976882008096114
"951",0.01,0.89,0.0128205128205128,0.000181216075724562,6.02888601506209e-05,0.000241504935875183,1.00428486121921
"952",0.02,0.89,0.0256410256410256,0.00944527582879917,0.00608263810618133,0.0155279139349805,0.985264409315923
"953",0.03,0.89,0.0384615384615385,0.0131539296084833,0.00196873589677016,0.0151226655052534,1.00861616506866
"954",0.04,0.89,0.0512820512820513,0.01011708812032,0.00155843904100285,0.0116755271613229,1.01577994889193
"955",0.05,0.89,0.0641025641025641,0.00246122975478291,-0.000220255321096469,0.00224097443368644,1.00900565654714
"956",0.06,0.89,0.0769230769230769,6.94008915965803e-05,0.00110977269826023,0.00117917358985681,0.974300788974154
"957",0.07,0.89,0.0897435897435897,0.00680323152243605,-0.000168563557877385,0.00663466796455867,1.02006923930503
"958",0.08,0.89,0.102564102564103,0.00184687247214181,-0.000274203056010917,0.0015726694161309,0.960124477054508
"959",0.09,0.89,0.115384615384615,0.00783034327426868,0.0036674582588229,0.0114978015330916,0.967519551301832
"960",0.1,0.89,0.128205128205128,0.000720589534062311,0.0166433709600186,0.017363960494081,1.06833089710481
"961",0.11,0.89,0.141025641025641,0.00305568306502886,-0.000366062148751687,0.00268962091627717,0.994740278215557
"962",0.12,0.89,0.153846153846154,0.00346749693970651,0.000653063415080393,0.0041205603547869,0.999957511690898
"963",0.13,0.89,0.166666666666667,8.15012887048039e-05,0.0120177178263386,0.0120992191150434,0.927948591308483
"964",0.14,0.89,0.179487179487179,0.00582947512331441,0.00944946362247793,0.0152789387457923,1.07312492997987
"965",0.15,0.89,0.192307692307692,0.0101775680446478,0.000636308801238154,0.0108138768458859,0.947641931176596
"966",0.16,0.89,0.205128205128205,0.00428603091035255,0.00445781695474141,0.00874384786509396,0.983541585081497
"967",0.17,0.89,0.217948717948718,0.00788351338180607,0.000619502810652133,0.00850301619245821,1.01280346276905
"968",0.18,0.89,0.230769230769231,8.8116539161122e-05,0.00130948106019824,0.00139759759935936,1.00487605161256
"969",0.19,0.89,0.243589743589744,0.000761594010218061,0.00196788902308207,0.00272948303330013,0.981200554539513
"970",0.2,0.89,0.256410256410256,0.000339931482620035,0.00658831605062638,0.00692824753324641,1.05302605876079
"971",0.21,0.89,0.269230769230769,0.00385698936283936,0.00401549383891378,0.00787248320175314,0.968742404891029
"972",0.22,0.89,0.282051282051282,-5.01588085525019e-05,0.0122222931932341,0.0121721343846816,0.91396186854292
"973",0.23,0.89,0.294871794871795,-6.88597267934081e-05,0.000950932647906342,0.000882072921112934,0.999389896518939
"974",0.24,0.89,0.307692307692308,0.00425482443121183,0.000758015766159674,0.0050128401973715,1.02447775145391
"975",0.25,0.89,0.32051282051282,0.00596080426512105,0.00131480807728825,0.00727561234240931,1.03602891659027
"976",0.01,0.9,0.0125,-3.27321231385806e-05,0.00900547254021523,0.00897274041707665,1.04400119828423
