"","mu","p","theta","KLD","Population_Variance"
"299",0.03,0.54,0.375,-0.0103333615479426,0.952957016017918
"300",0.035,0.54,0.4375,-0.0439168318870305,1.19442834180563
"301",0.04,0.54,0.5,-0.190041576584861,1.55954418271446
"302",0.045,0.54,0.5625,-0.567845108309508,2.1047528380057
"303",0.05,0.54,0.624999999999999,-1.40670396862779,2.94320843318052
"304",0.055,0.54,0.687499999999999,-3.33704498000029,4.32321470862744
"305",0.06,0.54,0.749999999999999,-8.55478605708943,7.03101143851288
"344",0.01,0.545,0.111111111111111,-0.162828683872463,0.531954029146923
"345",0.015,0.545,0.166666666666667,-0.13027842197935,0.571886117054319
"346",0.02,0.545,0.222222222222222,-0.0863824587812916,0.638834961069218
"347",0.025,0.545,0.277777777777778,-0.0490547668729892,0.720300114050216
"348",0.03,0.545,0.333333333333333,-0.0166785668564661,0.844217123659794
"349",0.035,0.545,0.388888888888889,-0.0119605435138692,1.01416922493409
"350",0.04,0.545,0.444444444444444,-0.0568706669318509,1.24631324126062
"351",0.045,0.545,0.5,-0.186743277333096,1.5535638592996
"352",0.05,0.545,0.555555555555555,-0.497060477656687,2.01824769433573
"353",0.055,0.545,0.611111111111111,-1.15690135724456,2.71783046298578
"354",0.06,0.545,0.666666666666666,-2.52156709995248,3.79081762628303
"355",0.065,0.545,0.722222222222222,-5.62345875359868,5.6241170062216
"393",0.01,0.55,0.0999999999999999,-0.169064240989361,0.524936894130958
"394",0.015,0.55,0.15,-0.141002169093023,0.557829159647326
"395",0.02,0.55,0.2,-0.101727508898758,0.612655633787025
"396",0.025,0.55,0.25,-0.0679989303318857,0.674243567274191
"397",0.03,0.55,0.3,-0.0347684010108106,0.761668891776163
"398",0.035,0.55,0.35,-0.0115090256996188,0.886591779148506
"399",0.04,0.55,0.4,-0.0146517288992842,1.05283844394681
"400",0.045,0.55,0.45,-0.0613402376861343,1.26257578077321
"401",0.05,0.55,0.5,-0.19080513384774,1.56461651354445
"402",0.055,0.55,0.549999999999999,-0.458535920188467,1.97144586889696
"403",0.06,0.55,0.6,-0.951020563555147,2.5224031248509
"404",0.065,0.55,0.649999999999999,-1.98056463971794,3.39810172675014
"405",0.07,0.55,0.699999999999999,-4.08218685957681,4.7825634237495
"406",0.075,0.55,0.749999999999999,-8.64288923412288,7.07923304823338
"442",0.01,0.555,0.0909090909090908,-0.176635860868172,0.516610836844104
"443",0.015,0.555,0.136363636363636,-0.145775957526788,0.551948672343313
"444",0.02,0.555,0.181818181818182,-0.118421413683941,0.587511425883555
"445",0.025,0.555,0.227272727272727,-0.0832056768197098,0.644234342173461
"446",0.03,0.555,0.272727272727272,-0.0500744985027042,0.714025086387813
"447",0.035,0.555,0.318181818181818,-0.0249947018540976,0.799523569710576
"448",0.04,0.555,0.363636363636363,-0.00840460751615508,0.919611919498836
"449",0.045,0.555,0.409090909090909,-0.0201027665457682,1.09655409245806
"450",0.05,0.555,0.454545454545454,-0.0674294625137855,1.28390727453844
"451",0.055,0.555,0.5,-0.186347732815161,1.55441776412539
"452",0.06,0.555,0.545454545454545,-0.423423517795809,1.92807755166121
"453",0.065,0.555,0.59090909090909,-0.828840475128859,2.395947001542
"454",0.07,0.555,0.636363636363636,-1.59416280826403,3.09467174312275
"455",0.075,0.555,0.681818181818181,-3.11900274461382,4.18745155098664
"456",0.08,0.555,0.727272727272727,-6.08039984435227,5.86171281364736
"491",0.01,0.56,0.0833333333333333,-0.179168993979381,0.51407582712417
"492",0.015,0.56,0.125,-0.155206946148659,0.540420598617622
"493",0.02,0.56,0.166666666666667,-0.123877208155028,0.579524505652044
"494",0.025,0.56,0.208333333333333,-0.0979423374752854,0.617878118174184
"495",0.03,0.56,0.25,-0.0688061919954747,0.670988634213457
"496",0.035,0.56,0.291666666666666,-0.0384023057942708,0.746126527712614
"497",0.04,0.56,0.333333333333333,-0.0149081424168101,0.844852984899924
"498",0.045,0.56,0.375,-0.00681144102196392,0.958456169827056
"499",0.05,0.56,0.416666666666666,-0.0228810874151068,1.1170568349026
"500",0.055,0.56,0.458333333333333,-0.0790301686324773,1.32042398159758
"501",0.06,0.56,0.5,-0.192925062431366,1.56946701015923
"502",0.065,0.56,0.541666666666666,-0.381672231639183,1.87102242103349
"503",0.07,0.56,0.583333333333333,-0.747820204797867,2.31432008141123
"504",0.075,0.56,0.624999999999999,-1.37515990544827,2.9144709083321
"505",0.08,0.56,0.666666666666666,-2.5097178314548,3.78592182538619
"506",0.085,0.56,0.708333333333333,-4.58405497926584,5.06862248001803
"540",0.01,0.565,0.0769230769230769,-0.176139503416596,0.517220164223222
"541",0.015,0.565,0.115384615384615,-0.16216153698052,0.532317706830494
"542",0.02,0.565,0.153846153846154,-0.142237396669335,0.555365535245837
"543",0.025,0.565,0.192307692307692,-0.113702761708239,0.5936280989441
"544",0.03,0.565,0.230769230769231,-0.0768771758218649,0.654095759258414
"545",0.035,0.565,0.269230769230769,-0.0512569297965314,0.708860259753872
"546",0.04,0.565,0.307692307692307,-0.0275718800111599,0.780837080251993
"547",0.045,0.565,0.346153846153846,-0.00960943342301437,0.883140267871195
"548",0.05,0.565,0.384615384615384,-0.00820541822830026,1.00267093651987
"549",0.055,0.565,0.423076923076923,-0.0259579681384479,1.13661664347053
"550",0.06,0.565,0.461538461538461,-0.0795698755003474,1.32639069177474
"551",0.065,0.565,0.5,-0.182409558081675,1.55353871507178
"552",0.07,0.565,0.538461538461538,-0.368765223740563,1.85497501561937
"553",0.075,0.565,0.576923076923076,-0.683005613475162,2.24488725377088
"554",0.08,0.565,0.615384615384615,-1.22002647522855,2.78118800434377
"555",0.085,0.565,0.653846153846153,-2.0769003881609,3.47458462517884
"556",0.09,0.565,0.692307692307692,-3.66350872946415,4.53743592726457
"558",0.1,0.565,0.769230769230768,-11.4470179165568,8.24366181016891
"589",0.01,0.57,0.0714285714285714,-0.180781629466169,0.512217795891388
"590",0.015,0.57,0.107142857142857,-0.16306921827409,0.531172348228583
"591",0.02,0.57,0.142857142857143,-0.144213669638495,0.553044618669586
"592",0.025,0.57,0.178571428571428,-0.118361313301526,0.586281443066982
"593",0.03,0.57,0.214285714285714,-0.0910319201969669,0.628274754637784
"594",0.035,0.57,0.25,-0.0682811196052271,0.669162564162685
"595",0.04,0.57,0.285714285714285,-0.0409650262180832,0.737138474568799
"596",0.045,0.57,0.321428571428571,-0.0186947324890688,0.816750365103624
"597",0.05,0.57,0.357142857142857,-0.00670053851841864,0.911398469328717
"598",0.055,0.57,0.392857142857143,-0.00891534798332855,1.02401675915907
"599",0.06,0.57,0.428571428571428,-0.0314326824172456,1.16993064302355
"600",0.065,0.57,0.464285714285714,-0.0829419476287755,1.33719845231312
"601",0.07,0.57,0.5,-0.182635704289354,1.55576564150332
"602",0.075,0.57,0.535714285714285,-0.352126594896883,1.83263703925793
"603",0.08,0.57,0.571428571428571,-0.640567181441119,2.20327870133643
"604",0.085,0.57,0.607142857142857,-1.08374760131903,2.65659170821212
"605",0.09,0.57,0.642857142857142,-1.76692250994836,3.23920776141748
"606",0.095,0.57,0.678571428571428,-2.94282723663902,4.07113854924251
"607",0.1,0.57,0.714285714285714,-4.9264175839455,5.25075588310804
"608",0.105,0.57,0.749999999999999,-8.47519635018337,6.99091224311965
"638",0.01,0.575,0.0666666666666667,-0.182218196820996,0.510651088710362
"639",0.015,0.575,0.1,-0.170803082811104,0.522564805061564
"640",0.02,0.575,0.133333333333333,-0.146231090527009,0.550547009393795
"641",0.025,0.575,0.166666666666667,-0.128011053498675,0.572927758881455
"642",0.03,0.575,0.2,-0.102246561883632,0.609364879505459
"643",0.035,0.575,0.233333333333334,-0.0791195118472264,0.648827774918398
"644",0.04,0.575,0.266666666666667,-0.0523106637365314,0.703542503284006
"645",0.045,0.575,0.3,-0.0276195057112999,0.77637072920682
"646",0.05,0.575,0.333333333333334,-0.0120352211730932,0.847355498973918
"647",0.055,0.575,0.366666666666667,-0.00487612791337698,0.936534477425329
"648",0.06,0.575,0.4,-0.0100228492020512,1.05411230864423
"649",0.065,0.575,0.433333333333334,-0.0362650491546143,1.19371931243968
"650",0.07,0.575,0.466666666666667,-0.0829677900597087,1.34071836744158
"651",0.075,0.575,0.5,-0.179855451320795,1.55186210634537
"652",0.08,0.575,0.533333333333334,-0.337185906012521,1.8144822560021
"653",0.085,0.575,0.566666666666667,-0.586804741994705,2.1373106210751
"654",0.09,0.575,0.6,-0.96527461040315,2.54345579460509
"655",0.095,0.575,0.633333333333334,-1.5655076499703,3.07583999168573
"656",0.1,0.575,0.666666666666667,-2.5267742201666,3.80184218066911
"657",0.105,0.575,0.7,-3.99252608188999,4.7215778946658
"658",0.11,0.575,0.733333333333334,-6.55072608083651,6.09016996408268
"687",0.01,0.58,0.0624999999999999,-0.183273686723481,0.509675728333013
"688",0.015,0.58,0.0937499999999999,-0.172340067428326,0.52093209335164
"689",0.02,0.58,0.125,-0.150505369155726,0.54521856255783
"690",0.025,0.58,0.15625,-0.134414796955532,0.564393254004795
"691",0.03,0.58,0.1875,-0.115129159883144,0.590316092962985
"692",0.035,0.58,0.21875,-0.0916209895351685,0.625407643736737
"693",0.04,0.58,0.25,-0.062130606391005,0.680629597287599
"694",0.045,0.58,0.28125,-0.0431260914571146,0.726411433453357
"695",0.05,0.58,0.3125,-0.0211306848854486,0.795376168942906
"696",0.055,0.58,0.34375,-0.00829915185257396,0.871713448569957
"697",0.06,0.58,0.375,-0.00306626826241568,0.960455111093239
"698",0.065,0.58,0.40625,-0.0115831063769174,1.07463578784734
"699",0.07,0.58,0.4375,-0.0413601710469352,1.22102687737413
"700",0.075,0.58,0.46875,-0.0901661823146096,1.36267933283317
"701",0.08,0.58,0.5,-0.176404757690753,1.55263355642512
"702",0.085,0.58,0.531249999999999,-0.326301673866137,1.79713873491819
"703",0.09,0.58,0.562499999999999,-0.53590985503754,2.07641699593401
"704",0.095,0.58,0.593749999999999,-0.888235063024767,2.47002813641707
"705",0.1,0.58,0.624999999999999,-1.41662053231142,2.9572475190127
"706",0.105,0.58,0.656249999999999,-2.13763880030524,3.52392039582342
"707",0.11,0.58,0.687499999999999,-3.34245821663516,4.33676747871879
"708",0.115,0.58,0.718749999999999,-5.33079012092402,5.47561600026093
"709",0.12,0.58,0.749999999999999,-8.50584543048066,7.01339802873441
"736",0.01,0.585,0.0588235294117647,-0.187494359101355,0.505388599310321
"737",0.015,0.585,0.0882352941176471,-0.170846342736032,0.522308730337898
"738",0.02,0.585,0.117647058823529,-0.161057768777705,0.533094216167446
"739",0.025,0.585,0.147058823529412,-0.138188337448861,0.559692193843996
"740",0.03,0.585,0.176470588235294,-0.120968286969491,0.581564067465608
"741",0.035,0.585,0.205882352941177,-0.0968967178690068,0.61638160470373
"742",0.04,0.585,0.235294117647059,-0.0728141449684876,0.658770592493361
"743",0.045,0.585,0.264705882352941,-0.0511663377454794,0.702714320962191
"744",0.05,0.585,0.294117647058824,-0.0326258472732818,0.753573123689594
"745",0.055,0.585,0.323529411764706,-0.0153070548985954,0.818759480993484
"746",0.06,0.585,0.352941176470588,-0.00517799419665462,0.88894059100021
"747",0.065,0.585,0.382352941176471,-0.00335586879163954,1.00203772101738
"748",0.07,0.585,0.411764705882353,-0.0135123767888064,1.10077561890306
"749",0.075,0.585,0.441176470588235,-0.0410013742578205,1.22078343373532
"750",0.08,0.585,0.470588235294118,-0.0850072579120355,1.35021489732673
"751",0.085,0.585,0.5,-0.175569124744907,1.55110434385892
"752",0.09,0.585,0.529411764705883,-0.315719184774166,1.78656248736123
"753",0.095,0.585,0.558823529411765,-0.51369227460921,2.05540657614679
"754",0.1,0.585,0.588235294117647,-0.807037373873009,2.38775670616334
"755",0.105,0.585,0.61764705882353,-1.21263083590263,2.77671993900842
"756",0.11,0.585,0.647058823529412,-1.89621353547268,3.34679155396683
"757",0.115,0.585,0.676470588235294,-2.87185250432215,4.03733589507927
"758",0.12,0.585,0.705882352941177,-4.34182699766103,4.92931748682226
"759",0.125,0.585,0.735294117647059,-6.84492306673995,6.24450625520957
"785",0.01,0.59,0.0555555555555556,-0.186926625244643,0.505927151007533
"786",0.015,0.59,0.0833333333333334,-0.176005541931549,0.516908079041785
"787",0.02,0.59,0.111111111111111,-0.161383413502699,0.532746979011009
"788",0.025,0.59,0.138888888888889,-0.14170269534321,0.555000979449845
"789",0.03,0.59,0.166666666666667,-0.125929739204389,0.574770635299247
"790",0.035,0.59,0.194444444444445,-0.105450916754608,0.602898804260487
"791",0.04,0.59,0.222222222222222,-0.0819033598319941,0.641081210341544
"792",0.045,0.59,0.25,-0.061963448401391,0.677384044197866
"793",0.05,0.59,0.277777777777778,-0.043797630904547,0.719911777292965
"794",0.055,0.59,0.305555555555556,-0.0248716117164509,0.774162648793998
"795",0.06,0.59,0.333333333333333,-0.0108535925847942,0.837616466797274
"796",0.065,0.59,0.361111111111111,-0.00302839580180423,0.912325168686163
"797",0.07,0.59,0.388888888888889,-0.00210412123738984,1.00046783832931
"798",0.075,0.59,0.416666666666667,-0.0151805932066451,1.11705340432966
"799",0.08,0.59,0.444444444444445,-0.0449363730867762,1.24278899474275
"800",0.085,0.59,0.472222222222222,-0.0998692483427458,1.39385595642733
"801",0.09,0.59,0.5,-0.180367338701334,1.56396601402169
"802",0.095,0.59,0.527777777777778,-0.295973475679178,1.75765961085903
"803",0.1,0.59,0.555555555555556,-0.478526198159676,2.01021430585055
"804",0.105,0.59,0.583333333333333,-0.753991181237062,2.34015434068876
"805",0.11,0.59,0.611111111111111,-1.12042245297317,2.69559651752892
"806",0.115,0.59,0.638888888888889,-1.64666576191733,3.14603925610062
"807",0.12,0.59,0.666666666666667,-2.48102661291999,3.76936031469521
"808",0.125,0.59,0.694444444444445,-3.67285575439143,4.5369678490322
"809",0.13,0.59,0.722222222222223,-5.63204852859495,5.64239158078093
"810",0.135,0.59,0.75,-8.49068685957292,7.003931142921
"834",0.01,0.595,0.0526315789473684,-0.187005085867995,0.505744944120788
"835",0.015,0.595,0.0789473684210527,-0.179437512473801,0.51301618334845
"836",0.02,0.595,0.105263157894737,-0.165833036327782,0.527428376482718
"837",0.025,0.595,0.131578947368421,-0.148967906461092,0.546181752617362
"838",0.03,0.595,0.157894736842105,-0.131435660858633,0.567492010443523
"839",0.035,0.595,0.18421052631579,-0.114690747572323,0.589085635660765
"840",0.04,0.595,0.210526315789474,-0.0946031764953892,0.619205270898422
"841",0.045,0.595,0.236842105263158,-0.0737046649707674,0.653734896566079
"842",0.05,0.595,0.263157894736842,-0.0534937910722373,0.693605024407205
"843",0.055,0.595,0.289473684210526,-0.031930317741621,0.749820988177662
"844",0.06,0.595,0.315789473684211,-0.0192331851391427,0.795971325511602
"845",0.065,0.595,0.342105263157895,-0.0061367912873927,0.86496365158833
"846",0.07,0.595,0.368421052631579,-0.000473921417993193,0.938901298646191
"847",0.075,0.595,0.394736842105263,-0.00245631701582959,1.0282042178024
"848",0.08,0.595,0.421052631578948,-0.0174138528288259,1.13048871530021
"849",0.085,0.595,0.447368421052632,-0.0457601788678058,1.24574818365395
"850",0.09,0.595,0.473684210526316,-0.101849717500331,1.40821035468983
"851",0.095,0.595,0.5,-0.173301417435369,1.5548119062998
"852",0.1,0.595,0.526315789473684,-0.285980531526994,1.74700424216798
"853",0.105,0.595,0.552631578947369,-0.449108040374591,1.97314589693278
"854",0.11,0.595,0.578947368421053,-0.689750669813385,2.26420864622402
"855",0.115,0.595,0.605263157894737,-1.04176901018986,2.62670168731062
"856",0.12,0.595,0.631578947368421,-1.49566859373476,3.02630587350333
"857",0.125,0.595,0.657894736842105,-2.19897301687265,3.56968196595465
"858",0.13,0.595,0.68421052631579,-3.11309074825508,4.18853937976329
"860",0.14,0.595,0.736842105263158,-6.970137581086,6.30279077237309
"861",0.145,0.595,0.763157894736842,-10.5597496431731,7.9123890252568
"883",0.01,0.6,0.05,-0.19018780759154,0.502680995201806
"884",0.015,0.6,0.075,-0.177435904913589,0.515226207882625
"885",0.02,0.6,0.1,-0.169732501881249,0.523135980135529
"886",0.025,0.6,0.125,-0.161188762390909,0.531572683567618
"887",0.03,0.6,0.15,-0.136443471466707,0.560701804719477
"888",0.035,0.6,0.175,-0.118693791553694,0.582900668526079
"889",0.04,0.6,0.2,-0.100137818733452,0.609736644323848
"890",0.045,0.6,0.225,-0.0818294988656198,0.63890658653452
"891",0.05,0.6,0.25,-0.0619168407836209,0.675150805302885
"892",0.055,0.6,0.275,-0.0409081480949627,0.722038864261482
"893",0.06,0.6,0.3,-0.0278232313763865,0.761548873077038
"894",0.065,0.6,0.325,-0.0107828176823554,0.823279130157046
"895",0.07,0.6,0.35,-0.00145589564462803,0.89095836041629
"896",0.075,0.6,0.375,0.00259885893536626,0.965588734595227
"897",0.08,0.6,0.4,-0.00255425873097161,1.05223768612302
"898",0.085,0.6,0.425,-0.0156063120753505,1.13946275230695
"899",0.09,0.6,0.45,-0.048288794705915,1.26138092928028
"900",0.095,0.6,0.475,-0.0998660834449369,1.40305047285755
"901",0.1,0.6,0.5,-0.173716710230175,1.55667640830885
"902",0.105,0.6,0.525,-0.280045176511683,1.73984651381426
"903",0.11,0.6,0.55,-0.438532797161184,1.96809347519464
"904",0.115,0.6,0.575,-0.631669390490276,2.20451790186083
"905",0.12,0.6,0.6,-0.962697985939401,2.55273097971438
"906",0.125,0.6,0.625,-1.37798521256138,2.93109366425116
"907",0.13,0.6,0.65,-1.95996051610241,3.39564124633377
"908",0.135,0.6,0.675,-2.78376063203366,3.98024084086448
"909",0.14,0.6,0.7,-4.01286953142973,4.74810357028106
"910",0.145,0.6,0.725,-5.78603812040789,5.70958663121124
"911",0.15,0.6,0.75,-8.39192171503203,6.95341953837158
"932",0.01,0.605,0.0476190476190476,-0.186631843193852,0.506246784430466
"933",0.015,0.605,0.0714285714285714,-0.177830157873461,0.51478017146006
"934",0.02,0.605,0.0952380952380953,-0.171342116683796,0.521340123808372
"935",0.025,0.605,0.119047619047619,-0.15912461369325,0.534021129215197
"936",0.03,0.605,0.142857142857143,-0.138980759218034,0.557363170718446
"937",0.035,0.605,0.166666666666667,-0.128527246400283,0.569969304819711
"938",0.04,0.605,0.190476190476191,-0.105525723447479,0.600210051157223
"939",0.045,0.605,0.214285714285714,-0.0901615637902515,0.623946069332525
"940",0.05,0.605,0.238095238095238,-0.0683316443632452,0.66064032095785
"941",0.055,0.605,0.261904761904762,-0.0519441119160486,0.695372368299354
"942",0.06,0.605,0.285714285714286,-0.0326113455582418,0.742597724766829
"943",0.065,0.605,0.30952380952381,-0.0171799436234907,0.790900170322093
"944",0.07,0.605,0.333333333333333,-0.00561920724693143,0.848330173602204
"945",0.075,0.605,0.357142857142857,0.000804395668430128,0.899073944237713
"946",0.08,0.605,0.380952380952381,0.0018916054573494,0.991816342105644
"947",0.085,0.605,0.404761904761905,-0.00428372735192302,1.0688579994481
"948",0.09,0.605,0.428571428571429,-0.0193608675680991,1.15651106414255
"949",0.095,0.605,0.452380952380952,-0.0453014544766765,1.25865047335953
"950",0.1,0.605,0.476190476190476,-0.10444295258809,1.41724415453315
"951",0.105,0.605,0.5,-0.166134068396707,1.54658720464436
"952",0.11,0.605,0.523809523809524,-0.277900047921919,1.74283023359035
"953",0.115,0.605,0.547619047619048,-0.428092334628854,1.95399467417521
"954",0.12,0.605,0.571428571428572,-0.613666097977363,2.1847549802567
"955",0.125,0.605,0.595238095238095,-0.85244308434189,2.43843969330638
"956",0.13,0.605,0.619047619047619,-1.25613807302998,2.82713724511425
"957",0.135,0.605,0.642857142857143,-1.7653957069387,3.24988192575668
"958",0.14,0.605,0.666666666666667,-2.50578267750803,3.79860021696326
"959",0.145,0.605,0.690476190476191,-3.48861003359214,4.42733567182014
"960",0.15,0.605,0.714285714285715,-4.9711804869974,5.29300839119857
"961",0.155,0.605,0.738095238095238,-7.04465322406613,6.33525750789959
"981",0.01,0.61,0.0454545454545455,-0.188476028260199,0.504396326342
"982",0.015,0.61,0.0681818181818182,-0.179999104584671,0.512528840152807
"983",0.02,0.61,0.0909090909090909,-0.175698419150782,0.516539525854899
"984",0.025,0.61,0.113636363636364,-0.157338707330682,0.536191064058875
"985",0.03,0.61,0.136363636363636,-0.148669818466159,0.545506221466848
"986",0.035,0.61,0.159090909090909,-0.13413650078008,0.562430173403321
"987",0.04,0.61,0.181818181818182,-0.111328115854128,0.591742738037469
"988",0.045,0.61,0.204545454545455,-0.0990238312738283,0.609125497217042
"989",0.05,0.61,0.227272727272727,-0.0761955327277967,0.644713613383804
"990",0.055,0.61,0.25,-0.0587918335851264,0.677002804980995
"991",0.06,0.61,0.272727272727273,-0.043828558251319,0.711182976988055
"992",0.065,0.61,0.295454545454546,-0.0272879298672671,0.754462550036576
"993",0.07,0.61,0.318181818181818,-0.0126007743043564,0.809140776199442
"994",0.075,0.61,0.340909090909091,-0.0034223107768174,0.854525321494627
"995",0.08,0.61,0.363636363636364,0.00378866546167861,0.923156102868028
"996",0.085,0.61,0.386363636363636,0.00288378367952547,1.01180408773605
"997",0.09,0.61,0.409090909090909,-0.00278783170067945,1.08072809331105
"998",0.095,0.61,0.431818181818182,-0.0199934565499427,1.17586095669624
"999",0.1,0.61,0.454545454545455,-0.0489234896723802,1.27815337116384
"1000",0.105,0.61,0.477272727272727,-0.100728250619815,1.41474557825483
"1001",0.11,0.61,0.5,-0.163214874332838,1.54523970362649
"1002",0.115,0.61,0.522727272727273,-0.260543178454299,1.71165715949513
"1003",0.12,0.61,0.545454545454546,-0.397772674042658,1.91545476531702
"1004",0.125,0.61,0.568181818181818,-0.581936778927308,2.15094576411566
"1005",0.13,0.61,0.590909090909091,-0.837212331578217,2.43185954762778
"1006",0.135,0.61,0.613636363636364,-1.16396321767137,2.74553272014545
"1007",0.14,0.61,0.636363636363636,-1.5910605361982,3.11399167882174
"1008",0.145,0.61,0.659090909090909,-2.20481014534085,3.57860170442115
"1009",0.15,0.61,0.681818181818182,-3.11132385898036,4.20362714156992
"1010",0.155,0.61,0.704545454545455,-4.31639684572825,4.92764077395949
"1011",0.16,0.61,0.727272727272727,-6.07117895573688,5.87713019676323
"1030",0.01,0.615,0.0434782608695652,-0.182027427614939,0.510899752148818
"1031",0.015,0.615,0.0652173913043478,-0.181605884912042,0.511086035147299
"1032",0.02,0.615,0.0869565217391304,-0.175389445734619,0.516722683083382
"1033",0.025,0.615,0.108695652173913,-0.16502096959962,0.527259281108511
"1034",0.03,0.615,0.130434782608696,-0.150052365224646,0.544052353981798
"1035",0.035,0.615,0.152173913043478,-0.140698845314053,0.553878277982108
"1036",0.04,0.615,0.173913043478261,-0.120254726353755,0.579461125875036
"1037",0.045,0.615,0.195652173913044,-0.106213437871846,0.598037072688388
"1038",0.05,0.615,0.217391304347826,-0.0842846154084574,0.630773041449671
"1039",0.055,0.615,0.239130434782609,-0.0680416634494911,0.659352715062402
"1040",0.06,0.615,0.260869565217391,-0.0518861712545434,0.68833256137476
"1041",0.065,0.615,0.282608695652174,-0.0335866871613959,0.73379162559769
"1042",0.07,0.615,0.304347826086957,-0.0191597532489474,0.777263060779156
"1043",0.075,0.615,0.326086956521739,-0.00697300204411085,0.829067187195111
"1044",0.08,0.615,0.347826086956522,0.00102287863811599,0.877990109726556
"1045",0.085,0.615,0.369565217391304,0.00594950937552671,0.937441872124725
"1046",0.09,0.615,0.391304347826087,0.0044653796037699,1.0198230880372
"1047",0.095,0.615,0.41304347826087,-0.00460683661380456,1.10293429748139
"1048",0.1,0.615,0.434782608695652,-0.0200819742462889,1.182190541245
"1049",0.105,0.615,0.456521739130435,-0.0532136451763549,1.28940194692967
"1050",0.11,0.615,0.478260869565217,-0.100877194691062,1.42025573490354
"1051",0.115,0.615,0.5,-0.164945620369101,1.55474727824032
"1052",0.12,0.615,0.521739130434783,-0.256464529681351,1.71396082211829
"1053",0.125,0.615,0.543478260869565,-0.379504630259301,1.89793855695227
"1054",0.13,0.615,0.565217391304348,-0.564673048032299,2.13491407754146
"1055",0.135,0.615,0.58695652173913,-0.773066567271717,2.36793141000115
"1056",0.14,0.615,0.608695652173913,-1.08647145649632,2.67948495399509
"1057",0.145,0.615,0.630434782608696,-1.4700834068884,3.0169712072885
"1058",0.15,0.615,0.652173913043478,-1.99517754695636,3.43164111017294
"1059",0.155,0.615,0.673913043478261,-2.7284641922546,3.95093408409278
"1060",0.16,0.615,0.695652173913044,-3.80886579795907,4.64332723415437
"1061",0.165,0.615,0.717391304347826,-5.14171250392266,5.38132186190331
"1062",0.17,0.615,0.739130434782609,-7.14829646022036,6.39261987793569
"1063",0.175,0.615,0.760869565217391,-9.9052802949329,7.61556511665996
"1079",0.01,0.62,0.0416666666666667,-0.185702484929209,0.507251721023317
"1080",0.015,0.62,0.0625,-0.186989336814174,0.505401997272826
"1081",0.02,0.62,0.0833333333333333,-0.172548413882565,0.520023564875699
"1082",0.025,0.62,0.104166666666667,-0.162518420907905,0.530246526624162
"1083",0.03,0.62,0.125,-0.153366549482786,0.539849547585407
"1084",0.035,0.62,0.145833333333333,-0.137335946702704,0.558252382918112
"1085",0.04,0.62,0.166666666666667,-0.126035461610085,0.571159267925468
"1086",0.045,0.62,0.1875,-0.106144402266481,0.596592571808459
"1087",0.05,0.62,0.208333333333333,-0.0906523037066722,0.620043722154971
"1088",0.055,0.62,0.229166666666667,-0.07206330981791,0.650465571092059
"1089",0.06,0.62,0.25,-0.0591822136984462,0.673776344873743
"1090",0.065,0.62,0.270833333333333,-0.0425733232607998,0.708713753238358
"1091",0.07,0.62,0.291666666666667,-0.0268601120455667,0.748375707411349
"1092",0.075,0.62,0.3125,-0.0148239839302627,0.790946566738539
"1093",0.08,0.62,0.333333333333333,-0.00147620512151766,0.850455709845763
"1094",0.085,0.62,0.354166666666667,0.00598331735307171,0.908882865820051
"1095",0.09,0.62,0.375,0.00901578615996567,0.976601056738045
"1096",0.095,0.62,0.395833333333333,0.00554024795288538,1.03332665549317
"1097",0.1,0.62,0.416666666666667,-0.00438795656068469,1.11447136252565
"1098",0.105,0.62,0.4375,-0.0244001342427123,1.20911400483131
"1099",0.11,0.62,0.458333333333333,-0.0541891090401392,1.30568725057657
"1100",0.115,0.62,0.479166666666667,-0.102890350813143,1.43068774166198
"1101",0.12,0.62,0.5,-0.163105378643395,1.55428521622361
"1102",0.125,0.62,0.520833333333333,-0.247050621516048,1.69962885865333
"1103",0.13,0.62,0.541666666666667,-0.371711307485466,1.88731463456884
"1104",0.135,0.62,0.5625,-0.517025115477562,2.0760799078065
"1105",0.14,0.62,0.583333333333333,-0.725020929298869,2.31937779342071
"1106",0.145,0.62,0.604166666666667,-0.984309383446487,2.5809529206733
"1107",0.15,0.62,0.625,-1.36093513562985,2.92188851130452
"1108",0.155,0.62,0.645833333333333,-1.85632563507131,3.33580193481546
"1109",0.16,0.62,0.666666666666667,-2.48715921853254,3.79416122510663
"1110",0.165,0.62,0.6875,-3.34345937694626,4.35452237393125
"1111",0.17,0.62,0.708333333333333,-4.56926734890411,5.07237247274881
"1112",0.175,0.62,0.729166666666667,-6.21123661226574,5.94756304581517
"1113",0.18,0.62,0.75,-8.58899284736293,7.0764989226763
"1114",0.185,0.62,0.770833333333333,-12.1300642472451,8.56015086359156
"1128",0.01,0.625,0.04,-0.190954420843966,0.501832850857452
"1129",0.015,0.625,0.06,-0.18504334720245,0.507603804671376
"1130",0.02,0.625,0.08,-0.173514904170203,0.518850778265614
"1131",0.025,0.625,0.1,-0.168675953378832,0.523111386906011
"1132",0.03,0.625,0.12,-0.15713312742248,0.53556269380231
"1133",0.035,0.625,0.14,-0.140498176380589,0.553888293551743
"1134",0.04,0.625,0.16,-0.128853705524968,0.567312110789994
"1135",0.045,0.625,0.18,-0.112674416514403,0.588314989270634
"1136",0.05,0.625,0.2,-0.0975381214357356,0.608688908034437
